name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Champaign, IL",2022-10-05T20:00:00,63.4,63.4,36.2,36.24,0,0,,0,0,9.8,5.7,207,1018.2,0,9.7,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-05T21:00:00,63.5,63.5,35.3,34.94,0,0,,0,0,4.3,6.3,207,1018,80.3,9.5,0,,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-05T22:00:00,62.2,62.2,38,40.68,0,0,,0,0,7.6,5.1,219,1017.8,89.8,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-05T23:00:00,59.8,59.8,41.8,51.33,0,0,,0,0,7.6,4.8,153,1017.6,44.2,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-06T00:00:00,61.3,61.3,41.1,47.4,0,0,,0,0,4.5,5.1,214,1017.5,82.3,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-06T01:00:00,59,59,43.9,57.27,0,0,,0,0,7.6,4.8,326,1017.6,91.3,9.9,0,,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-06T02:00:00,58.7,58.7,43.4,56.7,0,0,,0,0,11.6,5.7,283,1018.2,91.3,9.9,0,,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-06T03:00:00,56.7,56.7,45.5,66.02,0,0,,0,0,6,2.8,224,1017.6,91.3,9.9,0,,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-06T04:00:00,55.8,55.8,48.9,77.83,0,0,,0,0,4.5,0.3,346,1017.1,91.2,9.9,0,,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-06T05:00:00,55.7,55.7,50.9,84.04,0,0,,0,0,5.4,0.4,34,1016.8,95.1,9.9,0,,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-06T06:00:00,54.7,54.7,49.8,83.31,0.03,100,rain,0,0,8.1,4.8,135,1016.4,78.5,9.9,0,,0,10,"Rain, Partially cloudy",rain,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-06T07:00:00,54.9,54.9,49.7,82.59,0,0,,0,0,12.5,5.2,212,1017,90.7,9.9,4,0,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-06T08:00:00,55.8,55.8,51,83.72,0,0,,0,0,4.7,0.3,24,1017.2,95.1,9.9,51,0.2,1,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-06T09:00:00,59.2,59.2,50.9,73.91,0,0,,0,0,8.5,3.5,108,1017.3,78.5,9.9,59,0.2,1,10,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-06T10:00:00,64.5,64.5,50.6,60.76,0,0,,0,0,10.7,5.8,196,1017.3,1.2,9.9,437,1.6,4,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-06T11:00:00,69,69,48.6,48.33,0,0,,0,0,16.1,8,242,1017.6,4.8,9.9,568,2,6,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-06T12:00:00,71,71,46.6,41.83,0,0,,0,0,8.5,7.1,235,1017.1,1.2,9.9,631,2.3,6,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-06T13:00:00,73,73,48.1,41.4,0,0,,0,0,9.2,6.2,303,1016.8,0,9.9,640,2.3,6,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-06T14:00:00,74.8,74.8,49,40.17,0,0,,0,0,12.8,9.4,262,1016.2,0,9.9,588,2.1,6,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-06T15:00:00,76.7,76.7,50.1,39.28,0,0,,0,0,18.3,10.1,292,1016,7.6,9.9,495,1.8,5,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-06T16:00:00,76.7,76.7,50.1,39.33,0,0,,0,0,18.3,10.9,274,1016.1,27.8,9.9,322,1.2,3,10,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-06T17:00:00,75.4,75.4,50.1,40.98,0,0,,0,0,15.7,9,300,1016.5,3.8,9.9,130,0.5,1,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-06T18:00:00,72.5,72.5,50.1,45.23,0,0,,0,0,15.7,8.5,310,1016.7,3.8,9.9,18,0.1,0,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-06T19:00:00,65.9,65.9,51.4,59.37,0,0,,0,0,11.4,7.5,313,1017.4,6.8,9.9,4,0,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-06T20:00:00,63.8,63.8,53.1,67.97,0,0,,0,0,20.1,8.9,324,1018.3,45.3,8.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-06T21:00:00,62.3,62.3,57.3,83.64,0,0,,0,0,24.4,14.4,337,1019.4,82.2,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-06T22:00:00,58.6,58.6,53.3,82.71,0,0,,0,0,30.9,17.2,11,1020.5,91.3,9.9,0,,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-06T23:00:00,56.7,56.7,50,78.4,0.02,100,rain,0,0,27.3,10,24,1020.9,91,9.9,0,,0,10,"Rain, Overcast",rain,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-07T00:00:00,55.7,55.7,51.7,86.62,0,0,,0,0,22.1,6.9,340,1021.6,91.2,9.9,0,,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-07T01:00:00,52.4,52.4,50,91.53,0,0,,0,0,20.8,7.4,333,1022,50.1,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-07T02:00:00,54,54,49.8,85.57,0,0,,0,0,16.1,10.5,346,1022.3,82.3,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-07T03:00:00,53.1,53.1,48.4,83.96,0,0,rain,0,0,20.8,8.7,11,1022.6,86.1,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-07T04:00:00,53.3,53.3,47.3,79.83,0,0,rain,0,0,16.1,13,27,1023.3,91.8,9.9,0,,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-07T05:00:00,50.6,50.6,44.7,79.94,0,0,rain,0,0,21.5,8.8,8,1024,23.5,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-07T06:00:00,48.3,44.5,43.8,84.28,0,0,,0,0,14.1,8.6,358,1025,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-07T07:00:00,45.8,42.1,42.8,89.05,0,0,,0,0,14.3,7.1,5,1025.6,0,9.9,12,0,0,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-07T08:00:00,46.8,41.7,42,83.27,0,0,,0,0,16.3,11.1,348,1026.4,0,9.9,83,0.3,1,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-07T09:00:00,49.7,46,42.8,77.03,0,0,,0,0,18.6,9.1,360,1027.2,0.6,9.9,206,0.7,2,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-07T10:00:00,52.8,52.8,42.1,66.87,0,0,,0,0,15.7,10.9,351,1028.1,4.8,9.9,444,1.6,4,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-07T11:00:00,55.6,55.6,42.7,61.85,0,0,,0,0,21.9,9.3,9,1028.3,78.5,9.9,641,2.3,6,10,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-07T12:00:00,57.3,57.3,40.7,53.8,0,0,,0,0,17.2,12.3,3,1028.3,85,9.9,176,0.6,2,10,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-07T13:00:00,58.3,58.3,39.7,49.79,0,0,,0,0,20.8,10.6,354,1028.1,81.4,9.9,421,1.5,4,10,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-07T14:00:00,58.4,58.4,37.4,45.45,0,0,,0,0,18.8,8.7,344,1027.5,40.8,9.9,444,1.6,4,10,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-07T15:00:00,59.5,59.5,37.9,44.62,0,0,,0,0,20.8,13,359,1027.2,44.7,9.9,180,0.6,2,10,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-07T16:00:00,58.6,58.6,37.1,44.59,0,0,,0,0,19.7,12.5,344,1027,12.2,9.9,90,0.3,1,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-07T17:00:00,58.3,58.3,33.7,39.49,0,0,,0,0,20.8,13.2,352,1027.2,87.6,9.9,134,0.5,1,10,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-07T18:00:00,54.6,54.6,35.2,47.81,0,0,,0,0,14.5,8.9,354,1027.6,37.1,9.9,18,0.1,0,10,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-07T19:00:00,48.1,45.7,37.1,65.33,0,0,,0,0,10.5,5.6,335,1028.2,84.1,9.9,4,0,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-07T20:00:00,48.6,46.8,37.2,64.68,0,0,,0,0,6,4.6,7,1028.8,88,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-07T21:00:00,49.2,46.9,37.4,63.74,0,0,,0,0,6.5,5.6,48,1029.5,93.1,9.9,0,,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-07T22:00:00,45.7,43.3,38.8,76.71,0,0,,0,0,9.4,4.8,53,1030.1,27.3,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-07T23:00:00,45.3,41.8,38.6,77,0,0,,0,0,5.8,6.6,36,1030.4,23.5,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-08T00:00:00,42.6,38.5,37.7,82.79,0,0,,0,0,7.6,6.5,27,1030.4,0.6,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-08T01:00:00,41.7,38.9,36.9,82.8,0,0,,0,0,6,4.5,27,1030.1,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-08T02:00:00,40.3,37,35.7,83.41,0,0,,0,0,3.1,4.8,27,1030.3,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-08T03:00:00,38.2,38.2,34.8,87.2,0,0,,0,0,3.4,0.3,351,1030.3,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-08T04:00:00,35.5,35.5,33.7,92.95,0,0,,0,0,3.6,0,0,1030.2,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-08T05:00:00,33.1,33.1,31,91.77,0,0,,0,0,2.9,2.8,306,1030.6,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-08T06:00:00,32.1,29.3,30.3,92.77,0,0,,0,0,2.9,3.1,305,1031,3.9,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-08T07:00:00,30.4,30.4,28.8,93.67,0,0,,0,0,2.2,0.6,338,1031.1,0,1.9,7,0,0,10,Clear,clear-day,"72219404896,KDNV,KTIP,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-08T08:00:00,35.6,35.6,33.6,92.61,0,0,,0,0,4.3,0.3,349,1031.6,0,8.4,63,0.2,1,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-08T09:00:00,44.3,41.8,38.6,80.45,0,0,,0,0,5.6,4.6,320,1031.8,0,9.9,266,1,3,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-08T10:00:00,50.1,50.1,37.4,61.7,0,0,,0,0,11.6,7,241,1031.8,0,9.9,437,1.6,4,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-08T11:00:00,53.7,53.7,32.8,44.85,0,0,,0,0,13.9,7.9,274,1031.6,12.4,9.9,447,1.6,4,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-08T12:00:00,54.8,54.8,30,38.61,0,0,,0,0,16.1,6.4,284,1030.9,53.8,9.9,671,2.4,7,10,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-08T13:00:00,56,56,30,36.9,0,0,,0,0,21.9,8.4,296,1029.9,45.6,9.9,728,2.6,7,10,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-08T14:00:00,56.3,56.3,30,36.48,0,0,,0,0,16.6,6.8,262,1028.6,7.4,9.9,395,1.4,4,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-08T15:00:00,58.9,58.9,29.9,33.09,0,0,,0,0,19.2,11.3,258,1027.3,0,9.9,475,1.7,5,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-08T16:00:00,59.8,59.8,29.8,31.92,0,0,,0,0,17.7,11.1,259,1026.2,0,9.9,315,1.1,3,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-08T17:00:00,58.7,58.7,29,32.16,0,0,,0,0,18.8,12.3,262,1025.8,0,9.9,127,0.5,1,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-08T18:00:00,55.6,55.6,29.8,37.14,0,0,,0,0,16.1,7,250,1025.4,0,9.9,18,0.1,0,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-08T19:00:00,49.7,47.4,29.9,46.22,0,0,,0,0,11.4,5.9,250,1025.5,0,9.9,4,0,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-08T20:00:00,44.8,42.3,30.7,57.47,0,0,,0,0,11.4,4.8,225,1025.5,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-08T21:00:00,42.9,39,29.9,59.94,0,0,,0,0,8.9,6.3,243,1025.3,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-08T22:00:00,39.1,34.3,30,69.74,0,0,,0,0,8.1,6.5,223,1025.6,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-08T23:00:00,36.5,31.8,30.1,77.27,0,0,,0,0,8.3,5.8,215,1025.3,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-09T00:00:00,34.8,29.1,28.5,77.58,0,0,,0,0,10.3,6.8,213,1025.2,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-09T01:00:00,35.3,30,29.2,78.23,0,0,,0,0,12.3,6.2,211,1024.9,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-09T02:00:00,34.9,30.6,29.2,79.25,0,0,,0,0,12.8,4.9,232,1024.6,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-09T03:00:00,33.3,27.9,28.4,82.04,0,0,,0,0,13.4,5.8,217,1024.3,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-09T04:00:00,33.4,28,29.3,84.74,0,0,,0,0,13,5.8,223,1023.8,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-09T05:00:00,34.1,28.8,29.3,82.46,0,0,,0,0,14.3,5.8,231,1023.8,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-09T06:00:00,33.1,27.7,28.4,82.67,0,0,,0,0,15,5.8,223,1024,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-09T07:00:00,34.8,30.5,30.1,82.55,0,0,,0,0,14.1,4.9,222,1024.2,0,9.9,8,0,0,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-09T08:00:00,39.2,33.5,33.2,79.1,0,0,,0,0,15,8.1,224,1024.3,0,9.9,83,0.3,1,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-09T09:00:00,48.2,43.5,35.6,61.5,0,0,,0,0,17,11,213,1024.4,0,9.9,275,1,3,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-09T10:00:00,56.9,56.9,34,41.91,0,0,,0,0,18.3,12.4,222,1024.1,0,9.9,432,1.6,4,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-09T11:00:00,62.9,62.9,34.2,34.15,0,0,,0,0,17.7,15.7,230,1023.9,0,9.9,558,2,6,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-09T12:00:00,65.9,65.9,34.3,30.87,0,0,,0,0,27.5,14.7,229,1023.5,0,9.9,622,2.2,6,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-09T13:00:00,67.2,67.2,35.3,30.78,0,0,,0,0,23.9,13.8,238,1022.5,41.2,9.9,399,1.4,4,10,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-09T14:00:00,70,70,38.1,31.14,0,0,,0,0,29.3,15.2,240,1021.3,8.2,9.9,587,2.1,6,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-09T15:00:00,71.6,71.6,39,30.47,0,0,,0,0,23.3,15.2,231,1020.6,34.1,9.9,497,1.8,5,10,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-09T16:00:00,70.9,70.9,39.8,32.36,0,0,,0,0,20.9,15.5,249,1020.3,52.9,9.9,306,1.1,3,10,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-09T17:00:00,69,69,39.9,34.55,0,0,,0,0,24.2,13.2,250,1020,86.3,9.9,88,0.3,1,10,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-09T18:00:00,67.7,67.7,39.9,36.19,0,0,,0,0,16.6,9.8,233,1020,90.2,9.9,14,0.1,0,10,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-09T19:00:00,60.9,60.9,39.9,45.92,0,0,,0,0,10.3,7.5,214,1020.2,57,9.9,3,0,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-09T20:00:00,57.7,57.7,39.9,51.29,0,0,,0,0,11.4,8.1,216,1020.5,89.2,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-09T21:00:00,55.1,55.1,39.8,56.16,0,0,,0,0,15,7.5,205,1020.8,28.8,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-09T22:00:00,52.1,52.1,39,60.87,0,0,,0,0,15.7,5.7,206,1020.9,22.9,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-09T23:00:00,49.1,46.4,38.9,67.64,0,0,,0,0,13.4,6.5,225,1021,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-10T00:00:00,47,44.6,38,70.84,0,0,,0,0,14.3,5.2,289,1021,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-10T01:00:00,44.3,44.3,37.3,76.13,0,0,,0,0,15.4,0.1,4,1021.1,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-10T02:00:00,42.3,42.3,36.1,78.58,0,0,,0,0,9.8,0.1,4,1021.3,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-10T03:00:00,43,43,37.1,79.61,0,0,,0,0,5.4,2.8,101,1021.2,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-10T04:00:00,42.7,42.7,37,79.99,0,0,,0,0,10.5,2.8,136,1021.1,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-10T05:00:00,40.9,38.4,36,82.51,0,0,,0,0,10.1,4,138,1021.4,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-10T06:00:00,41.8,41.8,35.9,79.49,0,0,,0,0,7.8,0.1,8,1021.9,0,9.9,0,,0,10,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2022-10-10T07:00:00,40.8,39,35.9,82.53,0,0,,0,0,6.7,3.2,151,1022.5,0,9.9,10,0,0,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-10T08:00:00,44.2,42.9,38.8,81.03,0,0,,0,0,7.8,3.2,157,1022.8,0,9.9,75,0.3,1,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-10T09:00:00,54,54,41,61.21,0,0,,0,0,10.1,7.7,192,1023,0,9.9,251,0.9,3,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-10T10:00:00,61.3,61.3,42,49.07,0,0,,0,0,13.4,6,227,1023,0,9.9,421,1.5,4,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-10T11:00:00,68.9,68.9,42.1,37.83,0,0,,0,0,13.9,7.6,224,1022.9,0,9.9,549,2,5,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-10T12:00:00,73,73,42.1,32.78,0,0,,0,0,18.3,10.3,204,1022.7,0,9.9,612,2.2,6,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2022-10-10T13:00:00,75.8,75.8,39.9,27.44,0,0,,0,0,14.8,9.3,224,1022,0,9.9,619,2.2,6,10,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
