,airmass_relative,airmass_absolute,ghi,dni,dhi,apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,sunrise,sunset,transit
2022-10-06 18:00:00+05:00,4.884570917029522,4.458057612404594,125.83754688105253,438.07516597854243,38.17680963311459,78.45694001235279,78.52908558706399,11.54305998764721,11.47091441293601,107.01440910651445,11.890425282232172,2022-10-07 16:54:52.273427+05:00,2022-10-07 04:27:13.308876+05:00,2022-10-06 22:40:51.352054+05:00
2022-10-06 19:00:00+05:00,2.6439826363373315,2.413114093173472,322.87020156476734,682.8056724237173,66.08602318639413,67.90940794973818,67.94684769733652,22.09059205026182,22.05315230266348,118.0501260215608,11.90270512700954,2022-10-07 16:54:52.275160+05:00,2022-10-07 04:27:13.313348+05:00,2022-10-06 22:40:51.352054+05:00
2022-10-06 20:00:00+05:00,1.9078669785053561,1.741274935189921,497.18539847926,789.9908975242131,84.17170633254409,58.47919308571849,58.504143647074315,31.520806914281508,31.495856352925685,131.0495048621098,11.914973910083063,2022-10-07 16:54:52.276868+05:00,2022-10-07 04:27:13.317847+05:00,2022-10-06 22:40:51.352054+05:00
2022-10-06 21:00:00+05:00,1.5847903882466827,1.4464089014977968,626.6371578485087,842.199582770527,96.04618082423178,50.94941843962472,50.96832586806181,39.05058156037528,39.03167413193819,146.8937697874506,11.927231603367545,2022-10-07 16:54:52.278567+05:00,2022-10-07 04:27:13.322364+05:00,2022-10-06 22:40:51.352054+05:00
2022-10-06 22:00:00+05:00,1.4469102888304126,1.3205682826915879,699.8703865344544,865.5183365993862,102.41905556414986,46.3476006064497,46.36369148244273,43.6523993935503,43.63630851755727,165.87602562283269,11.939478178916033,2022-10-07 16:54:52.280257+05:00,2022-10-07 04:27:13.326894+05:00,2022-10-06 22:40:51.352054+05:00
2022-10-06 23:00:00+05:00,1.427917246748369,1.303233684161884,711.0853193612814,868.7807020595584,103.37805271156492,45.61354345957567,45.62922860273104,44.38645654042433,44.37077139726896,186.67559441480697,11.951713608221326,2022-10-07 16:54:52.281941+05:00,2022-10-07 04:27:13.331424+05:00,2022-10-07 22:40:33.938076+05:00
2022-10-07 00:00:00+05:00,1.5199227245952491,1.3872053835937026,660.9158318070217,857.0954665174754,97.80002317850403,48.928162503709984,48.94577005409245,41.071837496290016,41.05422994590755,206.55512946369134,11.963937863161846,2022-10-07 16:54:52.283620+05:00,2022-10-07 04:27:13.335944+05:00,2022-10-07 22:40:33.938076+05:00
2022-10-07 01:00:00+05:00,1.7639930965366915,1.6099639018091914,550.2549793435207,817.1810933380734,87.96514540794715,55.54819342552661,55.570523475794,34.45180657447339,34.429476524206,223.53614846910645,11.976150915725157,2022-10-07 16:54:52.285310+05:00,2022-10-07 04:27:13.340454+05:00,2022-10-07 22:40:33.938076+05:00
2022-10-07 02:00:00+05:00,2.3060180417546654,2.1046600530550936,389.83671821292313,735.0622588463592,72.38058869079731,64.41329218466845,64.44513621658683,25.586707815331557,25.554863783413175,237.4458062742658,11.988352737287642,2022-10-07 16:54:52.287013+05:00,2022-10-07 04:27:13.344942+05:00,2022-10-07 22:40:33.938076+05:00
2022-10-07 03:00:00+05:00,3.729582427502517,3.403920961419734,196.41819879820991,556.5777482788494,49.05235461053067,74.64663291983229,74.70124172987347,15.353367080167715,15.298758270126521,249.05840248346777,12.000543299785932,2022-10-07 16:54:52.288732+05:00,2022-10-07 04:27:13.349402+05:00,2022-10-07 22:40:33.938076+05:00
2022-10-07 04:00:00+05:00,11.378555305289801,10.384997159128622,19.93074719874849,124.87139212793315,10.302841711603383,85.5779592765011,85.74279656561012,4.42204072349889,4.25720343438988,259.28339552200356,12.012722575040243,2022-10-07 16:54:52.290468+05:00,2022-10-07 04:27:13.353830+05:00,2022-10-07 22:40:33.938076+05:00
2022-10-07 05:00:00+05:00,,,0.0,0.0,0.0,97.15551008872872,97.15551008872872,-7.15551008872872,-7.15551008872872,268.9375880822412,12.024890534390579,2022-10-07 16:54:52.292220+05:00,2022-10-08 04:25:38.243144+05:00,2022-10-07 22:40:33.938076+05:00
2022-10-07 06:00:00+05:00,,,0.0,0.0,0.0,108.60225882271129,108.60225882271129,-18.602258822711285,-18.602258822711285,278.7985953992388,12.037047149744467,2022-10-07 16:54:52.294002+05:00,2022-10-08 04:25:38.145278+05:00,2022-10-07 22:40:33.938076+05:00
2022-10-07 07:00:00+05:00,,,0.0,0.0,0.0,119.72418256566633,119.72418256566633,-29.724182565666325,-29.724182565666325,289.7540770204815,12.049192392849363,2022-10-07 16:54:52.295803+05:00,2022-10-08 04:25:38.149578+05:00,2022-10-07 22:40:33.938076+05:00
2022-10-07 08:00:00+05:00,,,0.0,0.0,0.0,130.0164512850732,130.0164512850732,-40.01645128507321,-40.01645128507321,302.9976052177811,12.06132623503072,2022-10-07 16:54:52.297624+05:00,2022-10-08 04:25:38.153850+05:00,2022-10-07 22:40:33.938076+05:00
2022-10-07 09:00:00+05:00,,,0.0,0.0,0.0,138.63583704181147,138.63583704181147,-48.63583704181148,-48.63583704181148,320.13938542259416,12.073448648108752,2022-10-07 16:54:52.299453+05:00,2022-10-08 04:25:38.158102+05:00,2022-10-07 22:40:33.938076+05:00
2022-10-07 10:00:00+05:00,,,0.0,0.0,0.0,144.19981047555112,144.19981047555112,-54.199810475551125,-54.199810475551125,342.4985699506524,12.085559603779984,2022-10-07 16:54:52.301300+05:00,2022-10-08 04:25:38.162334+05:00,2022-10-07 22:40:33.938076+05:00
2022-10-07 11:00:00+05:00,,,0.0,0.0,0.0,145.1356664005631,145.1356664005631,-55.13566640056311,-55.13566640056311,8.419354117929004,12.097659073362593,2022-10-07 16:54:52.303152+05:00,2022-10-08 04:25:38.166568+05:00,2022-10-07 22:40:33.938076+05:00
2022-10-07 12:00:00+05:00,,,0.0,0.0,0.0,141.09912882787438,141.09912882787438,-51.09912882787439,-51.09912882787439,32.5193974841975,12.109747028582206,2022-10-07 16:54:52.305005+05:00,2022-10-08 04:25:38.170806+05:00,2022-10-07 22:40:33.938076+05:00
2022-10-07 13:00:00+05:00,,,0.0,0.0,0.0,133.40378367842982,133.40378367842982,-43.403783678429804,-43.403783678429804,51.48334128525818,12.121823441193555,2022-10-07 16:54:52.306846+05:00,2022-10-08 04:25:38.175058+05:00,2022-10-07 22:40:33.938076+05:00
2022-10-07 14:00:00+05:00,,,0.0,0.0,0.0,123.60318389665431,123.60318389665431,-33.603183896654315,-33.603183896654315,65.94524108084522,12.13388828238385,2022-10-07 16:54:52.308682+05:00,2022-10-08 04:25:38.179330+05:00,2022-10-07 22:40:33.938076+05:00
2022-10-07 15:00:00+05:00,,,0.0,0.0,0.0,112.72251446950918,112.72251446950918,-22.72251446950917,-22.72251446950917,77.581363921454,12.14594152389327,2022-10-07 16:54:52.310504+05:00,2022-10-08 04:25:38.183628+05:00,2022-10-07 22:40:33.938076+05:00
2022-10-07 16:00:00+05:00,,,0.0,0.0,0.0,101.3637422041146,101.3637422041146,-11.363742204114605,-11.363742204114605,87.74056029983382,12.15798313736741,2022-10-07 16:54:52.312307+05:00,2022-10-08 04:25:38.187957+05:00,2022-10-07 22:40:33.938076+05:00
2022-10-07 17:00:00+05:00,31.27882101330973,28.547601927382036,0.14702151021697582,2.5574180777772506,0.12443090491812378,89.49387893019097,89.92301923332205,0.5061210698090205,0.07698076667794762,97.39812131645027,12.170013094080787,2022-10-08 16:55:53.031402+05:00,2022-10-08 04:25:38.192318+05:00,2022-10-07 22:40:33.938076+05:00
2022-10-07 18:00:00+05:00,4.967620291510072,4.533855241796699,122.96171921047328,436.98912831502395,37.05306489091326,78.66224945780239,78.73563669031782,11.337750542197607,11.264363309682174,107.35116782180825,12.182031365649891,2022-10-08 16:55:53.033171+05:00,2022-10-08 04:25:38.196712+05:00,2022-10-07 22:40:33.938076+05:00
2022-10-07 19:00:00+05:00,2.670290095207498,2.437124424740218,319.6177748126864,684.5629290403155,64.74354418836663,68.14143289910918,68.17930138489561,21.85856710089082,21.820698615104384,118.38689339960979,12.194037923807628,2022-10-08 16:55:53.034913+05:00,2022-10-08 04:25:38.201137+05:00,2022-10-07 22:40:33.938076+05:00
2022-10-07 20:00:00+05:00,1.9225652145812187,1.7546897436428952,493.70052886871633,792.2504240701661,82.69277694708524,58.74920327923975,58.77441669457791,31.250796720760246,31.225583305422095,131.37767031404758,12.20603273963934,2022-10-08 16:55:53.036644+05:00,2022-10-08 04:25:38.205586+05:00,2022-10-07 22:40:33.938076+05:00
2022-10-07 21:00:00+05:00,1.5956500503607456,1.4563203144300876,622.8895605159647,844.5070194779828,94.48129021025488,51.26639609646323,51.28551744113306,38.73360390353677,38.71448255886694,147.1836003313524,12.218015784877934,2022-10-08 16:55:53.038358+05:00,2022-10-08 04:25:38.210056+05:00,2022-10-07 22:40:33.938076+05:00
2022-10-07 22:00:00+05:00,1.4565538742011463,1.3293698048525187,695.8283402193599,867.7736103177624,100.79985854246127,46.709669141781916,46.72596411385541,43.290330858218084,43.27403588614459,166.07199343859202,12.229987031125347,2022-10-08 16:55:53.040064+05:00,2022-10-08 04:25:38.214535+05:00,2022-10-07 22:40:33.938076+05:00
2022-10-07 23:00:00+05:00,1.4378413884115906,1.3122912648664777,706.7358234806956,870.9521778559854,101.72866081378731,46.000645461678616,46.0165432447155,43.999354538321384,43.9834567552845,186.72808000676076,12.241946449619718,2022-10-08 16:55:53.041757+05:00,2022-10-08 04:25:38.219018+05:00,2022-10-08 22:40:16.933174+05:00
2022-10-08 00:00:00+05:00,1.5316795886550914,1.397935656162221,656.2672158844807,859.1701371527989,96.13793224534766,49.311802759576956,49.329648911614214,40.688197240423044,40.670351088385786,206.4713199482932,12.253894011919328,2022-10-08 16:55:53.043458+05:00,2022-10-08 04:25:38.223492+05:00,2022-10-08 22:40:16.933174+05:00
2022-10-08 01:00:00+05:00,1.7803496307618538,1.6248922083388027,545.3466099201994,818.9715692540142,86.32360135562413,55.910508613906416,55.93314140498295,34.089491386093584,34.06685859501705,223.36575220679163,12.26582968965522,2022-10-08 16:55:53.045164+05:00,2022-10-08 04:25:38.227954+05:00,2022-10-08 22:40:16.933174+05:00
2022-10-08 02:00:00+05:00,2.3344948799372887,2.1306503370316565,384.75161208345315,736.0279364825217,70.79490843928704,64.75084395785768,64.78316670612199,25.249156042142314,25.216833293878008,237.23284902255767,12.277753454072808,2022-10-08 16:55:53.046882+05:00,2022-10-08 04:25:38.232386+05:00,2022-10-08 22:40:16.933174+05:00
2022-10-08 03:00:00+05:00,3.804102856969439,3.4719343803070375,191.4161055256281,554.5080010271085,47.556689499947794,74.96339260474295,75.01915063689742,15.036607395257052,14.980849363102578,248.82637832347507,12.289665276723099,2022-10-08 16:55:53.048616+05:00,2022-10-08 04:25:38.236795+05:00,2022-10-08 22:40:16.933174+05:00
2022-10-08 04:00:00+05:00,12.012453573779595,10.963544394767814,17.282344551067986,114.0194464416156,9.078849959763033,85.87410658754145,86.04767047853902,4.125893412458546,3.9523295214609804,259.0414672807698,12.301565129251685,2022-10-08 16:55:53.050362+05:00,2022-10-08 04:25:38.241172+05:00,2022-10-08 22:40:16.933174+05:00
2022-10-08 05:00:00+05:00,,,0.0,0.0,0.0,97.45517576016312,97.45517576016312,-7.45517576016312,-7.45517576016312,268.68792018244187,12.313452982823947,2022-10-08 16:55:53.052136+05:00,2022-10-09 04:24:03.681112+05:00,2022-10-08 22:40:16.933174+05:00
2022-10-08 06:00:00+05:00,,,0.0,0.0,0.0,108.90510795046305,108.90510795046305,-18.905107950463048,-18.905107950463048,278.5413042266937,12.325328809056373,2022-10-08 16:55:53.053932+05:00,2022-10-09 04:24:03.584510+05:00,2022-10-08 22:40:16.933174+05:00
2022-10-08 07:00:00+05:00,,,0.0,0.0,0.0,120.03953153370347,120.03953153370347,-30.039531533703467,-30.039531533703467,289.4921486694849,12.337192579587281,2022-10-08 16:55:53.055750+05:00,2022-10-09 04:24:03.588753+05:00,2022-10-08 22:40:16.933174+05:00
2022-10-08 08:00:00+05:00,,,0.0,0.0,0.0,130.35431423895434,130.35431423895434,-40.354314238954345,-40.354314238954345,302.74643559009826,12.349044265589328,2022-10-08 16:55:53.057580+05:00,2022-10-09 04:24:03.592974+05:00,2022-10-08 22:40:16.933174+05:00
2022-10-08 09:00:00+05:00,,,0.0,0.0,0.0,139.00321247651135,139.00321247651135,-49.00321247651135,-49.00321247651135,319.9475476611218,12.360883838671725,2022-10-08 16:55:53.059432+05:00,2022-10-09 04:24:03.597176+05:00,2022-10-08 22:40:16.933174+05:00
2022-10-08 10:00:00+05:00,,,0.0,0.0,0.0,144.5877711564914,144.5877711564914,-54.58777115649141,-54.58777115649141,342.46620407712066,12.37271127045824,2022-10-08 16:55:53.061296+05:00,2022-10-09 04:24:03.601364+05:00,2022-10-08 22:40:16.933174+05:00
2022-10-08 11:00:00+05:00,,,0.0,0.0,0.0,145.50679697543669,145.50679697543669,-55.50679697543668,-55.50679697543668,8.62036765172661,12.38452653218701,2022-10-08 16:55:53.063166+05:00,2022-10-09 04:24:03.605548+05:00,2022-10-08 22:40:16.933174+05:00
2022-10-08 12:00:00+05:00,,,0.0,0.0,0.0,141.41674612184994,141.41674612184994,-51.416746121849954,-51.416746121849954,32.87630506602949,12.396329595409043,2022-10-08 16:55:53.065035+05:00,2022-10-09 04:24:03.609736+05:00,2022-10-08 22:40:16.933174+05:00
2022-10-08 13:00:00+05:00,,,0.0,0.0,0.0,133.66523730469876,133.66523730469876,-43.66523730469877,-43.66523730469877,51.87920962991586,12.408120431777206,2022-10-08 16:55:53.066892+05:00,2022-10-09 04:24:03.613937+05:00,2022-10-08 22:40:16.933174+05:00
2022-10-08 14:00:00+05:00,,,0.0,0.0,0.0,123.8245257474886,123.8245257474886,-33.82452574748859,-33.82452574748859,66.32858353364543,12.419899012573296,2022-10-08 16:55:53.068746+05:00,2022-10-09 04:24:03.618159+05:00,2022-10-08 22:40:16.933174+05:00
2022-10-08 15:00:00+05:00,,,0.0,0.0,0.0,112.92090456910103,112.92090456910103,-22.920904569101022,-22.920904569101022,77.94325736646647,12.431665309406526,2022-10-08 16:55:53.070584+05:00,2022-10-09 04:24:03.622406+05:00,2022-10-08 22:40:16.933174+05:00
2022-10-08 16:00:00+05:00,,,0.0,0.0,0.0,101.55337593153884,101.55337593153884,-11.553375931538834,-11.553375931538834,88.08599168152483,12.443419293886109,2022-10-08 16:55:53.072404+05:00,2022-10-09 04:24:03.626686+05:00,2022-10-08 22:40:16.933174+05:00
2022-10-08 17:00:00+05:00,33.28208414882444,30.37594317221791,0.07755677315868559,1.8923264277322134,0.06636489124793946,89.6611306974418,90.1159090197638,0.3388693025581949,-0.11590901976379918,97.73475164062916,12.45516093733022,2022-10-09 16:56:54.076028+05:00,2022-10-09 04:24:03.630997+05:00,2022-10-08 22:40:16.933174+05:00
2022-10-08 18:00:00+05:00,5.053876600634139,4.612579781175956,120.07272835405614,435.8313966062907,35.9294617286826,78.8683615377139,78.94303604215179,11.1316384622861,11.056963957848218,107.68530329696682,12.466890211348073,2022-10-09 16:56:54.077808+05:00,2022-10-09 04:24:03.635340+05:00,2022-10-08 22:40:16.933174+05:00
2022-10-08 19:00:00+05:00,2.697279204147086,2.461756885728893,316.33628564882656,686.3317899370816,63.39587720536386,68.37442433796957,68.41273179335933,21.62557566203043,21.587268206640676,118.72026873077846,12.478607087643468,2022-10-09 16:56:54.079573+05:00,2022-10-09 04:24:03.639714+05:00,2022-10-08 22:40:16.933174+05:00
2022-10-08 20:00:00+05:00,1.937580909506427,1.768394290921242,490.1824046808295,794.5306873034567,81.20726707015132,59.02005579148302,59.04553691715522,30.979944208516983,30.954463082844782,131.70143931149067,12.490311537476373,2022-10-09 16:56:54.081320+05:00,2022-10-09 04:24:03.644112+05:00,2022-10-08 22:40:16.933174+05:00
2022-10-08 21:00:00+05:00,1.6067198606305475,1.466423525700726,619.1087383705026,846.8359938540954,92.9096348191274,51.58369798822688,51.60303639196147,38.41630201177312,38.39696360803853,147.46814341344572,12.502003532514209,2022-10-09 16:56:54.083052+05:00,2022-10-09 04:24:03.648529+05:00,2022-10-08 22:40:16.933174+05:00
2022-10-08 22:00:00+05:00,1.466370006823746,1.3383288077016708,691.7566659077861,870.0509984987862,99.17427034638547,47.071179155083364,47.08768061710604,42.928820844916636,42.91231938289396,166.2629304369067,12.51368304452626,2022-10-09 16:56:54.084768+05:00,2022-10-09 04:24:03.652958+05:00,2022-10-08 22:40:16.933174+05:00
2022-10-08 23:00:00+05:00,1.4479341361350235,1.3215027292065002,702.3635011841598,873.1473593977194,100.07364982358172,46.38637309099141,46.402485695113135,43.61362690900859,43.597514304886865,186.7775735570522,12.525350044787046,2022-10-09 16:56:54.086484+05:00,2022-10-09 04:24:03.657388+05:00,2022-10-09 22:40:00.360768+05:00
2022-10-09 00:00:00+05:00,1.54363419644445,1.4088464057784988,651.6051538884273,861.2718320559632,94.47132491185971,49.6937184990146,49.711805839476135,40.3062815009854,40.288194160523865,206.38681145712619,12.5370045050513,2022-10-09 16:56:54.088200+05:00,2022-10-09 04:24:03.661804+05:00,2022-10-09 22:40:00.360768+05:00
2022-10-09 01:00:00+05:00,1.7970002500019169,1.6400889208270215,540.4364054354819,820.7922469705793,84.67936663097487,56.271044856776875,56.29398445250723,33.728955143223125,33.70601554749277,223.19575546071013,12.548646397022821,2022-10-09 16:56:54.089923+05:00,2022-10-09 04:24:03.666212+05:00,2022-10-09 22:40:00.360768+05:00
2022-10-09 02:00:00+05:00,2.363601014281703,2.157214967986118,379.67808056621465,737.0196534259944,69.20972128651886,65.08656987046976,65.1193803679119,24.913430129530237,24.880619632088106,237.02044014551007,12.560275692107098,2022-10-09 16:56:54.091656+05:00,2022-10-09 04:24:03.670597+05:00,2022-10-09 22:40:00.360768+05:00
2022-10-09 03:00:00+05:00,3.881237171672462,3.542333443946499,186.44600492362483,552.3932158119898,46.068342250284616,75.27817750639612,75.33512207718765,14.721822493603886,14.664877922812348,248.5946642714132,12.571892362051585,2022-10-09 16:56:54.093400+05:00,2022-10-09 04:24:03.674954+05:00,2022-10-09 22:40:00.360768+05:00
2022-10-09 04:00:00+05:00,12.707512388387343,11.597911730643316,14.81758336800469,103.25970383156786,7.9154140973151925,86.16733115727858,86.35042031370274,3.8326688427214144,3.649579686297258,258.7994744671213,12.583496378632844,2022-10-09 16:56:54.095170+05:00,2022-10-09 04:24:03.679278+05:00,2022-10-09 22:40:00.360768+05:00
2022-10-09 05:00:00+05:00,,,0.0,0.0,0.0,97.75249656127254,97.75249656127254,-7.752496561272542,-7.752496561272542,268.43771571922474,12.595087713234534,2022-10-09 16:56:54.096960+05:00,2022-10-10 04:22:29.603624+05:00,2022-10-09 22:40:00.360768+05:00
2022-10-09 06:00:00+05:00,,,0.0,0.0,0.0,109.20539378733565,109.20539378733565,-19.20539378733566,-19.20539378733566,278.2828483342233,12.606666337727802,2022-10-09 16:56:54.098773+05:00,2022-10-10 04:22:29.607851+05:00,2022-10-09 22:40:00.360768+05:00
2022-10-09 07:00:00+05:00,,,0.0,0.0,0.0,120.35215926256295,120.35215926256295,-30.352159262562946,-30.352159262562946,289.2281617624857,12.618232223925588,2022-10-09 16:56:54.100601+05:00,2022-10-10 04:22:29.612040+05:00,2022-10-09 22:40:00.360768+05:00
2022-10-09 08:00:00+05:00,,,0.0,0.0,0.0,130.68947206520232,130.68947206520232,-40.68947206520231,-40.68947206520231,302.4919895369244,12.629785343284311,2022-10-09 16:56:54.102455+05:00,2022-10-10 04:22:29.616208+05:00,2022-10-09 22:40:00.360768+05:00
2022-10-09 09:00:00+05:00,,,0.0,0.0,0.0,139.368245626912,139.368245626912,-49.36824562691199,-49.36824562691199,319.7513878791513,12.641325667646015,2022-10-09 16:56:54.104324+05:00,2022-10-10 04:22:29.620356+05:00,2022-10-09 22:40:00.360768+05:00
2022-10-09 10:00:00+05:00,,,0.0,0.0,0.0,144.9740511793438,144.9740511793438,-54.974051179343796,-54.974051179343796,342.4306156160136,12.652853168954607,2022-10-09 16:56:54.106204+05:00,2022-10-10 04:22:29.624490+05:00,2022-10-09 22:40:00.360768+05:00
2022-10-09 11:00:00+05:00,,,0.0,0.0,0.0,145.87653548452255,145.87653548452255,-55.876535484522535,-55.876535484522535,8.821671265536224,12.66436781869561,2022-10-09 16:56:54.108085+05:00,2022-10-10 04:22:29.628622+05:00,2022-10-09 22:40:00.360768+05:00
2022-10-09 12:00:00+05:00,,,0.0,0.0,0.0,141.73287701335556,141.73287701335556,-51.73287701335557,-51.73287701335557,33.23461617176213,12.675869588805654,2022-10-09 16:56:54.109972+05:00,2022-10-10 04:22:29.632756+05:00,2022-10-09 22:40:00.360768+05:00
2022-10-09 13:00:00+05:00,,,0.0,0.0,0.0,133.92541640761257,133.92541640761257,-43.92541640761258,-43.92541640761258,52.27540077019296,12.687358451221371,2022-10-09 16:56:54.111854+05:00,2022-10-10 04:22:29.636905+05:00,2022-10-09 22:40:00.360768+05:00
2022-10-09 14:00:00+05:00,,,0.0,0.0,0.0,124.04507218454046,124.04507218454046,-34.04507218454045,-34.04507218454045,66.71122107677616,12.698834377522871,2022-10-09 16:56:54.113725+05:00,2022-10-10 04:22:29.641074+05:00,2022-10-09 22:40:00.360768+05:00
2022-10-09 15:00:00+05:00,,,0.0,0.0,0.0,113.11902134257025,113.11902134257025,-23.119021342570246,-23.119021342570246,78.30381608449795,12.710297339741373,2022-10-09 16:56:54.115581+05:00,2022-10-10 04:22:29.645270+05:00,2022-10-09 22:40:00.360768+05:00
2022-10-09 16:00:00+05:00,,,0.0,0.0,0.0,101.74320349198629,101.74320349198629,-11.743203491986286,-11.743203491986286,88.42965024145326,12.721747309820785,2022-10-09 16:56:54.117412+05:00,2022-10-10 04:22:29.649496+05:00,2022-10-09 22:40:00.360768+05:00
2022-10-09 17:00:00+05:00,35.45478311036844,32.35892536441119,0.030580306286005287,1.3705506400026968,0.026447884061257493,89.82724409847572,90.30937361751845,0.1727559015242891,-0.3093736175184508,98.06918104960141,12.733184259472182,2022-10-10 16:57:55.418726+05:00,2022-10-10 04:22:29.653753+05:00,2022-10-09 22:40:00.360768+05:00
2022-10-09 18:00:00+05:00,5.1435201247533895,4.694395769087876,117.17114914427952,434.59885255665586,34.806301588607155,79.07527062332007,79.15128049677968,10.924729376679938,10.848719503220327,108.01669029303218,12.744608160748612,2022-10-10 16:57:55.420530+05:00,2022-10-10 04:22:29.658044+05:00,2022-10-09 22:40:00.360768+05:00
2022-10-09 19:00:00+05:00,2.7249725162961944,2.4870320599736986,313.0261030273412,688.1130410436444,62.043094326780164,68.60835840890567,68.64711539007166,21.39164159109432,21.352884609928342,119.05012928708334,12.756018985695846,2022-10-10 16:57:55.422314+05:00,2022-10-10 04:22:29.662364+05:00,2022-10-09 22:40:00.360768+05:00
2022-10-09 20:00:00+05:00,1.9529208586693396,1.782394779050343,486.63175869768713,796.8327030803648,79.71523048718421,59.29170121105527,59.31745499677829,30.708298788944735,30.682545003221712,132.02070224726543,12.76741670609772,2022-10-10 16:57:55.424072+05:00,2022-10-10 04:22:29.666708+05:00,2022-10-09 22:40:00.360768+05:00
2022-10-09 21:00:00+05:00,1.6180025678190106,1.4767210440548355,615.2958732241998,849.1874973152189,91.33128810466701,51.90124882105503,51.9208074566819,38.09875117894497,38.0791925433181,147.7473218081493,12.778801294014556,2022-10-10 16:57:55.425821+05:00,2022-10-10 04:22:29.671070+05:00,2022-10-09 22:40:00.360768+05:00
2022-10-09 22:00:00+05:00,1.476359803548313,1.3474463105674934,687.6570189334944,872.3515211176694,97.54239391943952,47.432038223188634,47.448748573109526,42.567961776811366,42.551251426890474,166.44879052751946,12.79017272166675,2022-10-10 16:57:55.427560+05:00,2022-10-10 04:22:29.675444+05:00,2022-10-09 22:40:00.360768+05:00
2022-10-09 23:00:00+05:00,1.4581957247508694,1.3308682915089627,697.9704678977182,875.3673971322675,98.41315511588107,46.77062342328969,46.78695302006761,43.22937657671031,43.21304697993239,186.82401505075867,12.801530960852688,2022-10-10 16:57:55.429293+05:00,2022-10-10 04:22:29.679812+05:00,2022-10-10 22:39:44.244078+05:00
2022-10-10 00:00:00+05:00,1.5557862659529063,1.419937375056838,646.9321765001107,863.4019969347888,92.80036906192834,50.073792595866976,50.0921236917659,39.926207404133024,39.9078763082341,206.30151963924607,12.812875983720005,2022-10-10 16:57:55.431020+05:00,2022-10-10 04:22:29.684180+05:00,2022-10-10 22:39:44.244078+05:00
2022-10-10 01:00:00+05:00,1.813944933701011,1.6555540205128858,535.527223463736,822.6451224316379,83.03265352371164,56.6296718146788,56.65292225937839,33.3703281853212,33.34707774062161,223.0260839689145,12.824207762598235,2022-10-10 16:57:55.432760+05:00,2022-10-10 04:22:29.688532+05:00,2022-10-10 22:39:44.244078+05:00
2022-10-10 02:00:00+05:00,2.393342259677651,2.1843592530608924,374.61919086777056,738.0403293435695,67.62533532624713,65.42033268889786,65.45364002750682,24.57966731110214,24.546359972493175,236.80853083449895,12.835526269293041,2022-10-10 16:57:55.434512+05:00,2022-10-10 04:22:29.692862+05:00,2022-10-10 22:39:44.244078+05:00
2022-10-10 03:00:00+05:00,3.961078433740419,3.615203088423378,181.5112268189683,550.235898852443,44.58798638378545,75.59084700534672,75.64901667450832,14.409152994653283,14.35098332549168,248.36323339034377,12.846831476184889,2022-10-10 16:57:55.436278+05:00,2022-10-10 04:22:29.697164+05:00,2022-10-10 22:39:44.244078+05:00
2022-10-10 04:00:00+05:00,13.47134033409478,12.295043381666456,12.544175167168023,92.66471268510762,6.818357241593879,86.45739661627881,86.65090615319842,3.5426033837211826,3.3490938468015785,258.5574047264013,12.858123355501448,2022-10-10 16:57:55.438064+05:00,2022-10-10 04:22:29.701432+05:00,2022-10-10 22:39:44.244078+05:00
2022-10-10 05:00:00+05:00,,,0.0,0.0,0.0,98.04733176904003,98.04733176904003,-8.047331769040023,-8.047331769040023,268.18697020679804,12.869401879288489,2022-10-10 16:57:55.439866+05:00,2022-10-11 04:20:56.244511+05:00,2022-10-10 22:39:44.244078+05:00
2022-10-10 06:00:00+05:00,,,0.0,0.0,0.0,109.50297341594967,109.50297341594967,-19.502973415949672,-19.502973415949672,278.0232234744643,12.880667019897373,2022-10-10 16:57:55.441696+05:00,2022-10-11 04:20:56.248681+05:00,2022-10-10 22:39:44.244078+05:00
2022-10-10 07:00:00+05:00,,,0.0,0.0,0.0,120.66191887816251,120.66191887816251,-30.661918878162506,-30.661918878162506,288.962098768538,12.891918749730394,2022-10-10 16:57:55.443548+05:00,2022-10-11 04:20:56.252820+05:00,2022-10-10 22:39:44.244078+05:00
2022-10-10 08:00:00+05:00,,,0.0,0.0,0.0,131.02177413441186,131.02177413441186,-41.02177413441186,-41.02177413441186,302.23420713245775,12.9031570408697,2022-10-10 16:57:55.445420+05:00,2022-10-11 04:20:56.256932+05:00,2022-10-10 22:39:44.244078+05:00
2022-10-10 09:00:00+05:00,,,0.0,0.0,0.0,139.73079173723076,139.73079173723076,-49.73079173723075,-49.73079173723075,319.5507569720504,12.91438186578307,2022-10-10 16:57:55.447301+05:00,2022-10-11 04:20:56.261024+05:00,2022-10-10 22:39:44.244078+05:00
2022-10-10 10:00:00+05:00,,,0.0,0.0,0.0,145.3585367094755,145.3585367094755,-55.35853670947549,-55.35853670947549,342.3915792976719,12.92559319697466,2022-10-10 16:57:55.449200+05:00,2022-10-11 04:20:56.265102+05:00,2022-10-10 22:39:44.244078+05:00
2022-10-10 11:00:00+05:00,,,0.0,0.0,0.0,146.24481045458884,146.24481045458884,-56.24481045458885,-56.24481045458885,9.023073273468412,12.93679100657755,2022-10-10 16:57:55.451106+05:00,2022-10-11 04:20:56.269178+05:00,2022-10-10 22:39:44.244078+05:00
