Year,Month,Day,Day of Week,Hour of Day,temp,dew,humidity,precip,precipprob,PrecipType_freezingrain,"PrecipType_freezingrain,snow",PrecipType_ice,PrecipType_rain,"PrecipType_rain,snow",PrecipType_snow,"PrecipType_snow,ice",snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarenergy,Price.INDIANA.HUB,Price.MINN.HUB,Price.MS.HUB,Price.TEXAS.HUB,Price.Day-Ahead,Forecast_load,Price.ILLINOIS.HUB
2021.0,10.0,24.0,6.0,17.0,58.5,57.5,96.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,93.0,1005.6,100.0,2.2,0.1,81.07,64.02,95.21,97.28,63.31,71863.0,73.99
2021.0,10.0,24.0,6.0,18.0,59.7,58.7,96.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,111.0,1004.5,58.8,2.1,0.0,48.47,48.69,55.75,56.61,64.78,72824.0,46.02
2021.0,10.0,24.0,6.0,19.0,60.9,60.0,97.02,0.01,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,120.0,1004.6,100.0,2.4,0.0,50.3,42.38,58.87,59.78,55.88,73706.0,47.19
2021.0,10.0,24.0,6.0,20.0,56.9,54.6,91.99,0.06,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.5,15.7,25.0,1005.1,100.0,9.0,0.0,41.28,34.13,49.51,50.49,50.24,72937.0,38.84
2021.0,10.0,24.0,6.0,21.0,55.4,53.6,93.79,0.31,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.5,17.0,88.0,1004.0,100.0,4.0,0.0,38.57,34.63,47.22,48.33,44.93,70751.0,36.26
2021.0,10.0,24.0,6.0,22.0,56.0,54.5,94.58,0.22,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.4,13.7,84.0,1004.8,100.0,4.1,0.0,35.24,34.74,43.94,45.28,43.34,67769.0,32.85
2021.0,10.0,24.0,6.0,23.0,55.6,53.8,93.77,0.3,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.7,14.1,51.0,1004.5,100.0,9.3,0.0,32.51,26.03,40.36,41.99,41.86,64471.0,30.52
2021.0,10.0,25.0,0.0,0.0,58.4,56.6,93.82,0.48,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,120.0,1003.7,100.0,9.9,0.0,40.16,37.09,38.8,39.15,43.2,61819.0,38.04
2021.0,10.0,25.0,0.0,1.0,57.6,56.0,94.51,0.13,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,103.0,1002.5,100.0,9.4,0.0,38.11,37.65,36.38,36.55,38.74,61163.0,36.25
2021.0,10.0,25.0,0.0,2.0,58.7,56.8,93.58,0.08,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,9.0,1002.2,91.0,9.9,0.0,40.76,39.45,38.83,38.96,38.45,59860.0,39.0
2021.0,10.0,25.0,0.0,3.0,58.6,54.1,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,246.0,1002.0,100.0,9.9,0.0,33.78,32.73,32.45,32.65,39.58,59045.0,32.24
2021.0,10.0,25.0,0.0,4.0,57.2,53.1,85.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,16.1,225.0,1002.5,100.0,9.1,0.0,37.14,35.04,35.3,35.45,44.88,59283.0,35.31
2021.0,10.0,25.0,0.0,5.0,52.9,50.2,90.56,0.03,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,15.8,267.0,1003.4,100.0,4.9,0.0,43.79,39.55,41.23,41.39,60.64,60317.0,41.42
2021.0,10.0,25.0,0.0,6.0,51.0,50.0,96.17,0.02,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.8,8.7,248.0,1003.8,100.0,4.7,0.0,49.35,42.3,48.36,48.75,66.19,63958.0,46.27
2021.0,10.0,25.0,0.0,7.0,49.9,48.1,93.54,0.02,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.7,15.3,232.0,1003.9,100.0,3.4,0.0,56.75,53.74,53.84,53.65,61.31,69326.0,54.02
2021.0,10.0,25.0,0.0,8.0,49.9,48.9,96.21,0.01,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,232.0,1004.2,100.0,2.1,0.0,56.41,49.32,53.63,53.14,61.42,72447.0,53.63
2021.0,10.0,25.0,0.0,9.0,51.0,50.0,96.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,249.0,1004.8,100.0,2.8,0.1,61.78,59.3,58.6,57.32,65.92,73782.0,58.49
2021.0,10.0,25.0,0.0,10.0,51.9,50.1,93.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,17.5,276.0,1004.9,100.0,8.6,0.3,57.96,56.28,55.26,53.86,65.47,74654.0,54.72
2021.0,10.0,25.0,0.0,11.0,51.8,49.9,93.05,0.01,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.5,16.5,325.0,1005.7,100.0,9.4,0.6,55.06,50.82,53.31,52.33,60.55,75614.0,51.69
2021.0,10.0,25.0,0.0,12.0,51.8,48.0,86.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,22.4,351.0,1007.1,100.0,9.4,0.6,59.54,41.39,55.23,54.83,60.8,76477.0,52.35
2021.0,10.0,25.0,0.0,13.0,51.9,48.7,88.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,24.5,334.0,1008.8,100.0,7.4,0.4,71.62,46.92,59.67,59.01,60.52,77126.0,55.07
2021.0,10.0,25.0,0.0,14.0,51.0,48.8,91.96,0.01,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.9,24.7,333.0,1010.0,100.0,3.5,0.3,74.0,40.33,57.63,57.11,58.94,77382.0,51.94
2021.0,10.0,25.0,0.0,15.0,51.9,48.8,89.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5,23.1,343.0,1010.7,100.0,9.7,0.4,95.0,31.78,57.6,57.35,59.38,77276.0,50.92
2021.0,10.0,25.0,0.0,16.0,52.8,47.8,83.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,19.8,359.0,1011.7,100.0,9.9,0.5,110.49,37.63,65.66,65.25,62.24,77149.0,58.13
2021.0,10.0,25.0,0.0,17.0,51.8,46.1,80.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,19.2,341.0,1014.0,100.0,9.9,0.1,86.93,54.44,60.18,59.66,68.57,77182.0,56.47
2021.0,10.0,25.0,0.0,18.0,50.9,45.0,80.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,19.2,348.0,1015.0,100.0,9.9,0.0,97.51,52.89,60.52,59.98,71.87,77517.0,57.26
2021.0,10.0,25.0,0.0,19.0,50.9,44.7,79.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,15.5,341.0,1016.5,100.0,9.9,0.0,67.52,54.1,65.56,65.96,59.42,78057.0,61.5
2021.0,10.0,25.0,0.0,20.0,49.6,42.9,77.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,13.5,339.0,1016.8,82.6,9.9,0.0,49.99,47.08,52.49,53.12,55.97,76997.0,47.18
2021.0,10.0,25.0,0.0,21.0,47.6,42.0,80.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,11.3,331.0,1017.4,1.7,9.9,0.0,48.47,38.26,51.51,52.69,52.41,74510.0,48.25
2021.0,10.0,26.0,1.0,22.0,43.6,39.1,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,71.0,1017.5,0.0,9.9,0.0,46.36,52.5,44.82,45.08,52.74,69457.0,45.68
2021.0,10.0,27.0,2.0,22.0,48.5,39.8,71.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,80.0,1008.2,0.0,9.9,0.0,49.26,62.79,46.14,47.73,51.28,68669.0,57.87
2021.0,10.0,27.0,2.0,23.0,48.5,39.9,71.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,91.0,1007.1,0.0,9.9,0.0,60.53,41.83,45.6,45.86,48.52,66059.0,44.59
2021.0,10.0,28.0,3.0,0.0,47.8,40.9,77.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,11.2,100.0,1007.1,0.0,9.9,0.0,55.05,42.24,44.91,45.2,55.0,63316.0,44.64
2021.0,10.0,28.0,3.0,1.0,47.0,42.1,82.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,81.0,1006.4,0.0,9.9,0.0,46.68,42.54,43.85,44.13,53.29,61201.0,44.35
2021.0,10.0,28.0,3.0,2.0,47.7,42.3,81.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,12.3,90.0,1005.2,5.9,9.9,0.0,42.04,37.99,39.28,39.46,54.57,59806.0,39.98
2021.0,10.0,28.0,3.0,3.0,47.6,43.2,84.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,82.0,1004.2,92.4,9.9,0.0,45.73,39.54,41.7,41.75,55.54,59387.0,44.55
2021.0,10.0,28.0,3.0,4.0,46.9,44.0,89.54,0.01,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,81.0,1003.3,98.5,9.9,0.0,61.46,49.71,49.58,48.73,61.69,59587.0,60.24
2021.0,10.0,28.0,3.0,5.0,47.0,45.0,92.68,0.03,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.7,18.0,73.0,1002.3,99.3,9.9,0.0,115.66,103.2,63.17,60.92,79.79,61159.0,102.88
2021.0,10.0,28.0,3.0,6.0,47.7,45.0,90.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,17.6,66.0,1001.5,100.0,9.9,0.0,63.27,60.95,54.43,54.02,78.37,63831.0,55.74
2021.0,10.0,28.0,3.0,7.0,47.7,46.1,93.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,15.3,81.0,1000.8,100.0,9.3,0.0,80.11,71.89,57.14,57.11,77.42,68232.0,71.54
2021.0,10.0,28.0,3.0,8.0,47.8,46.2,93.86,0.06,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,80.0,1001.0,100.0,4.3,0.0,59.01,67.82,54.8,54.09,69.77,71080.0,54.81
2021.0,10.0,28.0,3.0,9.0,47.9,46.2,93.94,0.09,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.7,15.7,70.0,1000.1,100.0,2.9,0.1,57.12,67.9,54.89,54.12,70.52,72131.0,54.58
2021.0,10.0,28.0,3.0,10.0,48.7,47.0,93.97,0.13,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,74.0,999.5,100.0,3.3,0.1,72.05,73.08,72.04,71.6,68.3,72577.0,68.69
2021.0,10.0,28.0,3.0,11.0,48.8,47.1,94.07,0.11,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.8,16.1,82.0,998.7,100.0,4.1,0.1,68.32,63.37,54.21,53.16,63.36,72946.0,70.23
2021.0,10.0,28.0,3.0,12.0,49.8,48.0,93.32,0.07,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,90.0,998.9,100.0,3.4,0.1,109.93,72.23,64.28,60.08,65.73,73189.0,110.98
2021.0,10.0,28.0,3.0,13.0,50.9,48.9,92.79,0.04,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.3,13.1,99.0,997.9,100.0,9.1,0.2,72.14,59.52,59.18,57.23,64.91,73225.0,77.76
2021.0,10.0,28.0,3.0,14.0,51.0,49.0,92.76,0.02,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,81.0,997.2,100.0,9.7,0.1,79.13,58.78,64.38,61.51,64.7,73148.0,89.11
2021.0,10.0,28.0,3.0,15.0,51.9,50.0,93.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,101.0,997.7,100.0,9.9,0.1,63.61,62.85,53.38,53.02,69.74,72771.0,72.78
2021.0,10.0,28.0,3.0,16.0,51.9,50.1,93.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,90.0,997.4,100.0,9.9,0.1,148.67,60.5,55.11,56.52,73.78,72321.0,156.88
2021.0,10.0,28.0,3.0,17.0,52.9,51.2,93.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,99.0,997.7,100.0,5.8,0.1,140.04,80.7,74.66,73.66,80.93,72115.0,161.12
2021.0,10.0,28.0,3.0,18.0,52.0,51.2,96.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,91.0,998.3,100.0,2.7,0.0,61.59,67.18,55.22,54.71,82.34,72598.0,69.2
2021.0,10.0,28.0,3.0,19.0,52.0,51.2,97.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,80.0,998.5,100.0,2.5,0.0,82.16,59.81,57.53,56.57,73.16,73831.0,104.26
2021.0,10.0,28.0,3.0,20.0,52.8,51.9,96.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,70.0,998.4,100.0,2.4,0.0,70.71,59.72,65.33,65.02,66.94,73242.0,80.7
2021.0,10.0,28.0,3.0,21.0,52.8,51.9,96.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,71.0,998.3,100.0,2.8,0.0,80.47,58.35,65.3,63.69,65.1,71168.0,94.88
2021.0,10.0,28.0,3.0,22.0,52.8,52.0,96.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,61.0,998.6,100.0,1.9,0.0,53.89,51.62,51.65,51.45,61.11,68269.0,62.01
2021.0,10.0,28.0,3.0,23.0,52.9,52.0,96.85,0.01,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,41.0,998.4,100.0,1.9,0.0,62.76,57.42,36.88,35.66,60.76,65691.0,80.57
2021.0,10.0,29.0,4.0,0.0,52.9,52.0,96.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,40.0,998.2,54.0,1.1,0.0,52.89,47.15,43.94,44.14,55.77,62737.0,61.54
2021.0,10.0,29.0,4.0,1.0,52.9,52.0,96.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,39.0,997.9,54.0,1.1,0.0,52.83,56.35,44.92,45.14,54.55,60601.0,60.26
2021.0,10.0,29.0,4.0,2.0,52.9,52.0,96.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,41.0,997.8,100.0,1.5,0.0,45.32,41.98,46.76,47.54,53.37,59281.0,50.7
2021.0,10.0,29.0,4.0,3.0,52.9,52.0,96.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,31.0,997.7,100.0,1.3,0.0,83.93,43.94,49.57,48.47,55.38,59255.0,112.3
2021.0,10.0,29.0,4.0,4.0,52.9,52.1,96.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,38.0,997.8,100.0,1.8,0.0,51.35,50.55,42.51,42.88,57.87,59414.0,56.7
2021.0,10.0,29.0,4.0,5.0,53.0,52.1,96.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,13.0,997.9,100.0,1.0,0.0,54.07,63.35,45.93,46.26,66.35,60570.0,60.89
2021.0,10.0,29.0,4.0,6.0,53.0,52.9,99.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,12.0,998.3,100.0,2.1,0.0,68.59,52.32,52.0,52.58,68.65,63198.0,79.51
2021.0,10.0,29.0,4.0,7.0,53.7,52.9,97.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,23.0,998.5,100.0,1.8,0.0,62.88,58.46,56.72,55.72,72.89,68148.0,67.87
2021.0,10.0,29.0,4.0,8.0,53.8,53.0,97.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,20.0,999.3,100.0,1.6,0.1,56.09,59.11,55.68,54.14,66.9,71204.0,53.89
2021.0,10.0,29.0,4.0,9.0,56.4,54.9,94.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,352.0,999.6,100.0,7.3,0.3,54.99,52.66,54.45,53.63,66.34,72184.0,51.34
2021.0,10.0,29.0,4.0,10.0,55.8,54.1,93.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,1000.0,100.0,8.2,0.2,55.59,49.97,55.02,53.91,62.15,72438.0,51.55
2021.0,10.0,29.0,4.0,12.0,56.8,55.2,94.33,0.01,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,344.0,1000.6,100.0,3.0,0.3,55.4,53.13,53.41,54.26,54.54,72452.0,50.57
2021.0,10.0,29.0,4.0,13.0,56.8,55.1,94.21,0.02,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.2,8.5,344.0,1000.1,100.0,5.8,0.2,71.49,44.34,61.66,61.29,51.69,72168.0,74.02
2021.0,10.0,29.0,4.0,14.0,56.0,54.1,93.28,0.01,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,359.0,1000.2,100.0,3.3,0.3,55.49,35.98,54.07,54.2,50.12,71683.0,52.46
2021.0,10.0,29.0,4.0,15.0,56.7,53.9,90.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,351.0,1000.2,100.0,9.9,0.2,54.53,38.98,52.74,53.1,52.1,70952.0,49.95
2021.0,10.0,29.0,4.0,17.0,54.8,53.0,93.51,0.02,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.8,15.4,330.0,1001.0,100.0,8.4,0.1,76.98,76.02,71.62,71.12,55.33,70064.0,73.47
2021.0,10.0,29.0,4.0,18.0,53.8,52.2,94.22,0.01,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.3,14.4,323.0,1001.3,100.0,9.9,0.0,76.22,77.12,67.85,66.82,58.15,70263.0,70.32
2021.0,10.0,29.0,4.0,19.0,53.1,52.2,96.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,15.8,324.0,1001.4,100.0,9.7,0.0,64.78,57.9,52.46,52.47,53.49,71019.0,53.76
2021.0,10.0,29.0,4.0,20.0,53.8,52.2,94.04,0.01,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,341.0,1001.4,100.0,9.8,0.0,67.12,49.67,50.44,51.04,49.52,70079.0,51.42
2021.0,10.0,29.0,4.0,21.0,53.8,52.2,94.12,0.04,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.1,15.6,342.0,1001.6,100.0,8.2,0.0,56.01,47.16,45.13,46.15,48.81,68207.0,45.55
2021.0,10.0,29.0,4.0,22.0,53.8,52.1,94.04,0.01,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.8,15.8,342.0,1001.8,100.0,9.6,0.0,61.47,48.14,45.18,46.18,48.78,65746.0,45.85
2021.0,10.0,30.0,5.0,0.0,53.0,51.4,94.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,17.9,332.0,1001.5,100.0,6.1,0.0,69.12,38.84,38.4,39.48,39.29,59959.0,38.4
2021.0,10.0,30.0,5.0,1.0,53.0,51.4,94.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,342.0,1001.5,100.0,5.1,0.0,59.43,41.23,40.33,41.5,40.39,58453.0,40.25
2021.0,10.0,30.0,5.0,2.0,52.2,51.4,97.09,0.02,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.2,14.3,334.0,1001.9,100.0,5.0,0.0,60.02,42.64,40.5,41.6,39.21,57633.0,40.85
2021.0,10.0,30.0,5.0,3.0,52.2,51.3,96.96,0.01,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,333.0,1001.9,100.0,3.9,0.0,83.67,45.44,43.44,44.5,40.07,56916.0,44.39
2021.0,10.0,30.0,5.0,4.0,52.1,50.3,93.53,0.02,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,330.0,1002.0,100.0,6.1,0.0,78.81,43.16,44.51,45.56,40.9,56734.0,44.87
2021.0,10.0,30.0,5.0,5.0,51.2,50.2,96.3,0.01,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.8,17.2,330.0,1002.2,100.0,4.9,0.0,86.08,58.03,45.75,46.88,47.21,57379.0,50.71
2021.0,10.0,30.0,5.0,6.0,51.1,50.1,96.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,19.1,331.0,1002.6,100.0,3.6,0.0,99.12,72.31,46.88,48.11,50.81,59489.0,48.09
2021.0,10.0,30.0,5.0,7.0,51.0,49.0,92.85,0.01,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.7,17.6,340.0,1003.1,100.0,6.1,0.0,86.54,103.67,58.09,59.36,54.22,60591.0,59.63
2021.0,10.0,30.0,5.0,8.0,51.0,50.0,96.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,19.4,340.0,1003.6,100.0,5.1,0.0,76.16,91.01,55.04,55.58,57.7,63146.0,56.81
2021.0,10.0,30.0,5.0,9.0,51.8,49.0,90.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,19.7,341.0,1003.9,100.0,9.9,0.2,80.25,80.31,53.21,53.99,59.5,64458.0,55.3
2021.0,10.0,30.0,5.0,10.0,52.0,50.1,93.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,18.2,342.0,1004.4,100.0,9.9,0.3,79.22,64.18,57.99,58.26,59.48,65045.0,69.33
2021.0,10.0,30.0,5.0,11.0,53.9,50.1,87.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,16.4,351.0,1004.5,91.0,9.9,0.4,186.77,159.53,55.55,55.24,58.72,65329.0,172.84
2021.0,10.0,30.0,5.0,12.0,55.0,50.1,83.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,14.6,342.0,1004.6,100.0,9.9,0.5,66.43,62.26,52.06,52.79,55.18,65276.0,63.84
2021.0,10.0,30.0,5.0,13.0,55.1,50.0,82.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,14.5,333.0,1004.5,100.0,9.9,0.5,54.02,50.31,49.3,50.56,52.57,65143.0,51.67
2021.0,10.0,30.0,5.0,14.0,55.0,50.0,83.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,323.0,1004.8,100.0,9.9,0.1,53.65,43.21,49.72,51.09,50.72,64896.0,50.83
2021.0,10.0,30.0,5.0,15.0,55.0,49.9,82.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,13.2,323.0,1005.0,100.0,9.9,0.2,66.06,73.63,50.29,51.86,50.4,64729.0,52.76
2021.0,10.0,30.0,5.0,16.0,55.0,48.9,79.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,9.2,326.0,1005.4,100.0,9.9,0.1,83.9,91.29,52.8,54.42,52.89,64677.0,56.52
2021.0,10.0,30.0,5.0,17.0,55.0,48.9,79.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,323.0,1006.1,100.0,9.9,0.1,135.98,122.35,91.47,92.54,60.09,64892.0,119.1
2021.0,10.0,30.0,5.0,18.0,54.8,48.8,80.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,327.0,1006.9,95.1,9.9,0.0,74.21,107.6,54.24,54.58,58.95,65941.0,61.09
2021.0,10.0,30.0,5.0,19.0,53.4,48.7,84.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,300.0,1007.6,95.3,9.9,0.0,91.29,94.07,70.56,69.94,56.24,67420.0,93.15
2021.0,10.0,30.0,5.0,20.0,51.7,48.7,89.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,280.0,1008.3,99.2,9.9,0.0,60.85,109.9,51.75,51.49,58.38,66968.0,58.22
2021.0,10.0,30.0,5.0,21.0,47.9,46.1,93.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,281.0,1008.6,75.8,9.9,0.0,61.5,50.21,44.27,45.06,54.73,65481.0,73.24
2021.0,10.0,30.0,5.0,22.0,45.2,43.5,93.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,280.0,1009.2,12.9,9.9,0.0,62.84,55.37,47.75,48.99,53.75,63389.0,79.66
2021.0,10.0,31.0,6.0,0.0,44.0,42.4,94.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,270.0,1009.7,0.0,9.9,0.0,69.58,40.32,46.19,46.94,61.3,59225.0,94.54
2021.0,10.0,31.0,6.0,1.0,43.0,42.2,96.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,251.0,1009.9,0.0,4.6,0.0,59.29,39.48,47.36,48.58,58.78,57950.0,77.9
