name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Champaign, IL",2021-06-12T17:00:00,95.4,98.4,65.4,37.59,0,0,,0,0,,4.4,348,1008.8,2.2,9.9,500,1.8,5,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-12T18:00:00,91.6,95.2,67.2,44.99,0,0,,0,0,19.7,6.3,291,1008.2,88.1,9.9,216,0.8,2,,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-12T19:00:00,74.2,74.2,68,80.99,0.48,100,rain,0,0,40.7,12.1,20,1009.9,96.6,2.8,3,0,0,,"Rain, Overcast",rain,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-12T20:00:00,72.4,72.4,67.1,83.45,0.18,100,rain,0,0,27.8,12.9,91,1010.6,31.8,9.9,9,0,0,,"Rain, Partially cloudy",rain,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-12T21:00:00,74,74,69,84.52,0,0,,0,0,,6.6,231,1010.7,4.3,9.9,7,0,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-12T22:00:00,72.1,72.1,68.1,87.17,0,0,,0,0,,4.3,306,1011,0,9.9,0,,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-12T23:00:00,72,72,69,90.34,0,0,,0,0,,8,335,1010.9,0,9.9,0,,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-13T00:00:00,72.1,72.1,69,90.13,0,0,,0,0,,6.2,338,1011.6,0,9.9,0,,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-13T01:00:00,73.1,73.1,69.1,87.2,0,0,,0,0,,7.9,334,1011.6,0,9.9,0,,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-13T02:00:00,73,73,69.1,87.57,0,0,,0,0,,6.9,2,1011.4,0,9.9,0,,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-13T03:00:00,72.9,72.9,69.1,87.74,0,0,,0,0,,7.1,353,1011.8,0,9.9,0,,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-13T04:00:00,71.8,71.8,69,90.86,0,0,,0,0,,5.1,1,1012.5,0,9.6,0,,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-13T05:00:00,71.7,71.7,68.9,90.75,0,0,,0,0,,6.8,10,1013,0,9.3,8.4,0,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-13T06:00:00,71.7,71.7,67.9,87.6,0,0,,0,0,,7.8,7,1013.2,0,6.6,13,0,0,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-13T07:00:00,73.8,73.8,67.9,81.69,0,0,,0,0,,10.2,9,1014.1,0,8.3,69,0.2,1,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-13T08:00:00,75.8,75.8,64.1,67.09,0,0,,0,0,17.2,12.6,10,1014.6,0,9.9,198,0.7,2,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-13T09:00:00,78.8,78.8,63.9,60.29,0,0,,0,0,,10.4,10,1014.9,3.8,9.9,385,1.4,4,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-13T10:00:00,81.8,83,63,53.07,0,0,,0,0,,10.3,9,1015.3,0.6,9.9,539,1.9,5,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-13T11:00:00,83.6,84.2,61.7,47.73,0,0,,0,0,19.7,12,336,1015.5,0.6,9.9,654,2.4,7,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-13T12:00:00,83.8,83.6,58.7,42.63,0,0,,0,0,17.2,10.6,351,1015.4,1.2,9.9,720,2.6,7,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-13T13:00:00,85.7,85.2,58.8,40.31,0,0,,0,0,20.5,12.7,351,1015.3,1.2,9.9,758,2.7,8,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-13T14:00:00,85.8,85,57.9,38.8,0,0,,0,0,16.4,14.3,1,1015,0.6,9.9,759,2.7,8,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-13T15:00:00,86,85.4,58.8,39.97,0,0,,0,0,19,8.4,354,1014.7,0,9.9,720,2.6,7,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-13T16:00:00,86.9,86.2,58.5,38.24,0,0,,0,0,17.4,8.1,359,1014.1,0,9.9,620,2.2,6,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-13T17:00:00,86.9,86.1,58.4,38.25,0,0,,0,0,18.3,12.4,344,1013.6,0,9.9,486,1.7,5,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-13T18:00:00,85.7,84.7,56.9,37.5,0,0,,0,0,,11.2,353,1013.4,0,9.9,319,1.1,3,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-13T19:00:00,83.7,83.2,57.6,41.17,0,0,,0,0,,9.1,354,1013.3,0,9.9,137,0.5,1,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-13T20:00:00,79.1,79.1,60.7,53.33,0,0,,0,0,,4.2,4,1013.6,0,9.9,21,0.1,0,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-13T21:00:00,74.6,74.6,60.2,60.78,0,0,,0,0,,2.8,54,1013.8,0,9.9,2,0,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-13T22:00:00,70,70,62.5,77.04,0,0,,0,0,,3,65,1014.3,0,9.9,0,,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-13T23:00:00,69.7,69.7,60.9,73.78,0,0,,0,0,,3.3,123,1014.5,0,9.9,0,,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-14T00:00:00,66.1,66.1,60.9,83.2,0,0,,0,0,,5.6,248,1014.5,0,9.9,0,,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-14T01:00:00,66.1,66.1,60.8,83.05,0,0,,0,0,,4.9,229,1014.3,0,9.9,0,,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-14T02:00:00,65.3,65.3,59.9,82.71,0,0,,0,0,,5.9,220,1014.1,0,9.9,0,,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-14T03:00:00,65.2,65.2,59.8,82.61,0,0,,0,0,,7.7,212,1013.4,0,9.9,0,,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-14T04:00:00,65.2,65.2,58.7,79.66,0,0,,0,0,,7.8,230,1013.2,0,9.9,0,,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-14T05:00:00,64.8,64.8,57.4,76.9,0,0,,0,0,,7.1,250,1013.6,0,9.9,10.2,0,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-14T06:00:00,65.1,65.1,56.7,74.01,0,0,,0,0,,6.5,260,1013.7,0.6,8.4,13,0,0,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-14T07:00:00,70.7,70.7,59.5,67.56,0,0,,0,0,,7.6,253,1013.4,0,6.9,69,0.2,1,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-14T08:00:00,77.1,77.1,59.7,55.09,0,0,,0,0,23.4,10.3,274,1013.4,0,8.4,203,0.7,2,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-14T09:00:00,79.9,79.9,59.8,50.26,0,0,,0,0,22.6,15.1,287,1013.4,0,9.9,395,1.4,4,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-14T10:00:00,80.9,81.6,60.5,49.94,0,0,,0,0,23,16.2,322,1013.8,0,9.9,537,1.9,5,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-14T11:00:00,82.7,82.6,58.6,44.08,0,0,,0,0,24.7,18,340,1014,0,9.9,625,2.3,6,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-14T12:00:00,82.8,82.7,58.6,43.78,0,0,,0,0,26.8,14.3,344,1014.4,0,9.9,720,2.6,7,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-14T13:00:00,83.6,82.5,54.8,37.34,0,0,,0,0,23.5,14.7,344,1014.4,0,9.9,745,2.7,7,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-14T14:00:00,84.4,82.8,52.7,33.72,0,0,,0,0,23.3,14.8,328,1014.3,0,9.9,708,2.5,7,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-14T15:00:00,82.9,82,54.4,37.57,0,0,,0,0,19.1,13.1,18,1013.9,0,9.9,610,2.2,6,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-14T16:00:00,84.3,82.7,52.6,33.59,0,0,,0,0,20.9,12.4,12,1013.8,0,9.9,540,1.9,5,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-14T17:00:00,82.8,81.5,51.8,34.24,0,0,,0,0,24.1,9.5,4,1013.7,0,9.9,441,1.6,4,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-14T18:00:00,82.6,81.3,51.8,34.49,0,0,,0,0,19.7,11.4,19,1014.2,3.8,9.9,316,1.1,3,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-14T19:00:00,80.5,79.9,51.1,36.08,0,0,,0,0,16.1,11.3,355,1014.6,8.8,9.9,133,0.5,1,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-14T20:00:00,76.5,76.5,52.9,43.84,0,0,,0,0,,6.9,8,1014.8,3.9,9.9,25,0.1,0,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-14T21:00:00,71.7,71.7,53.1,51.89,0,0,,0,0,,7.7,51,1015.6,0,9.9,3,0,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-14T22:00:00,69.7,69.7,51.3,52.17,0,0,,0,0,,8.4,49,1016.4,0,9.9,0,,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-14T23:00:00,66.9,66.9,51.3,57.26,0,0,,0,0,,7.5,48,1016.6,0,9.9,0,,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-15T00:00:00,66.5,66.5,48.1,51.61,0,0,,0,0,,7.2,47,1016.7,0,9.9,0,,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-15T01:00:00,64.8,64.8,49,56.47,0,0,,0,0,,6.3,35,1016.9,0,9.9,0,,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-15T02:00:00,62.8,62.8,50,63.02,0,0,,0,0,,2.8,18,1017,3.8,9.9,0,,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-15T03:00:00,60,60,51.8,74.23,0,0,,0,0,,2.8,360,1017.3,22.9,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-15T04:00:00,58.9,58.9,51.1,75.32,0,0,,0,0,,2.8,351,1017.5,0,9.9,0,,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-15T05:00:00,60,60,51.8,74.47,0,0,,0,0,,0,0,1017.6,22.9,9.9,10.9,0,0,,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-15T06:00:00,58.2,58.2,53,82.98,0,0,,0,0,,0.3,350,1017.9,0,4.8,14,0.1,0,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-15T07:00:00,63.5,63.5,54.8,73.42,0,0,,0,0,,2.9,306,1018.5,6.8,9.9,65,0.2,1,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-15T08:00:00,70.1,70.1,54.6,58.06,0,0,,0,0,,4.5,334,1018.5,14.5,9.9,202,0.7,2,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-15T09:00:00,74.4,74.4,52.1,45.72,0,0,,0,0,,3.6,6,1019.1,13.6,9.9,367,1.3,4,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-15T10:00:00,77.6,77.6,51.7,40.57,0,0,,0,0,,5.8,5,1019.1,5.5,9.9,546,2,5,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-15T11:00:00,79.6,79.6,51.9,38.14,0,0,,0,0,,4.9,17,1019,1.6,9.9,655,2.4,7,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-15T12:00:00,81.7,81,53.6,37.95,0,0,,0,0,16.1,8,24,1018.7,1,9.9,713,2.6,7,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-15T13:00:00,82,80.9,51.9,35.4,0,0,,0,0,18.3,1.4,360,1018.4,35.7,9.9,736,2.6,7,,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-15T14:00:00,81,80.4,52,36.63,0,0,,0,0,17.2,9.3,342,1018.1,56.4,9.9,553,2,6,,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-15T15:00:00,82.6,81.5,52.8,35.71,0,0,,0,0,17.2,12.1,357,1017.6,57.8,9.9,607,2.2,6,,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-15T16:00:00,84.4,82.7,52.1,32.85,0,0,,0,0,18.5,9.5,356,1017.5,38.5,9.9,470,1.7,5,,Partially cloudy,partly-cloudy-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-15T17:00:00,84.1,82.7,53.7,35.27,0,0,,0,0,,8.1,5,1016.9,95.4,9.9,325,1.2,3,,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-15T18:00:00,82.4,81.4,53,36.29,0,0,,0,0,,7.6,17,1016.6,4.4,9.9,287,1,3,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-15T19:00:00,80.3,80.1,53.6,39.79,0,0,,0,0,17.2,12.3,41,1016.7,0.6,9.9,131,0.5,1,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-15T20:00:00,76.4,76.4,52.8,43.87,0,0,,0,0,,12.1,57,1016.6,1.2,9.9,26,0.1,0,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-15T21:00:00,71.6,71.6,52.8,51.46,0,0,,0,0,,6.9,58,1017,5.9,9.9,3,0,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-15T22:00:00,70.7,70.7,51.8,51.09,0,0,,0,0,,11,57,1017.9,16.6,9.9,0,,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-15T23:00:00,70.3,70.3,50.7,49.8,0,0,,0,0,,12.2,37,1018.4,97,9.9,0,,0,,Overcast,cloudy,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-16T00:00:00,68.2,68.2,48.2,48.68,0,0,,0,0,20.8,11,38,1018.7,80.3,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-16T01:00:00,64.3,64.3,49.4,58.29,0,0,,0,0,,6.7,36,1018.7,41.2,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-16T02:00:00,61.5,61.5,47,58.86,0,0,,0,0,,5.8,34,1018.5,0,9.9,0,,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-16T03:00:00,61.4,61.4,46.3,57.66,0,0,,0,0,,6.6,26,1018.4,22.9,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-16T04:00:00,62,62,46.2,56.29,0,0,,0,0,,7.3,26,1018.3,73.5,9.9,0,,0,,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-16T05:00:00,60.3,60.3,46.9,61.29,0,0,,0,0,,6.7,26,1018.5,22.9,9.9,11.1,0,0,,Partially cloudy,partly-cloudy-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-16T06:00:00,59.8,59.8,48.7,66.54,0,0,,0,0,,6.2,9,1019.2,0,9.9,12,0,0,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-16T07:00:00,62.7,62.7,50,63.19,0,0,,0,0,,9.6,28,1019.3,0,9.9,66,0.2,1,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-16T08:00:00,66.6,66.6,51,57.22,0,0,,0,0,,7.8,32,1019.6,0,9.9,204,0.7,2,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-16T09:00:00,69.9,69.9,51.1,51.2,0,0,,0,0,,6.9,39,1020.1,0,9.9,398,1.4,4,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-16T10:00:00,74.6,74.6,51.5,44.45,0,0,,0,0,,7.1,27,1019.5,0,9.9,553,2,6,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-16T11:00:00,77.7,77.7,49.9,37.63,0,0,,0,0,,7.8,37,1019.3,0,9.9,660,2.4,7,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-16T12:00:00,79.7,79.7,46.7,31.37,0,0,,0,0,,8.7,33,1019.1,0,9.9,720,2.6,7,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-16T13:00:00,81.7,79.9,42.7,25.21,0,0,,0,0,,4.4,352,1018.8,0,9.9,759,2.7,8,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-16T14:00:00,81.9,79.9,40.1,22.64,0,0,,0,0,,6,360,1018.2,0,9.9,767,2.8,8,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-16T15:00:00,82.7,80.5,40.6,22.55,0,0,,0,0,,4.3,22,1017.7,0,9.9,733,2.6,7,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-16T16:00:00,82.8,80.7,43.9,25.47,0,0,,0,0,,8.8,331,1017.4,0,9.9,633,2.3,6,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-16T17:00:00,82,80.1,42.5,24.78,0,0,,0,0,17.2,8.9,346,1017,0,9.9,503,1.8,5,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-16T18:00:00,81.8,80,42.7,25.1,0,0,,0,0,,5,311,1016.8,0,9.9,331,1.2,3,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-16T19:00:00,80.5,79.5,46,29.71,0,0,,0,0,,6,345,1016.4,0,9.9,140,0.5,1,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-16T20:00:00,74.1,74.1,50,42.69,0,0,,0,0,,3.7,347,1016.5,0,9.9,20,0.1,0,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-16T21:00:00,69.4,69.4,48.3,46.99,0,0,,0,0,,3.6,21,1016.5,0,9.9,3,0,0,,Clear,clear-night,"KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-16T22:00:00,65.9,65.9,46.6,49.68,0,0,,0,0,,4.8,34,1017.3,0,9.9,0,,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-16T23:00:00,65.5,65.5,43.2,44.39,0,0,,0,0,,7.3,61,1017.4,0,9.9,0,,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-17T00:00:00,61.9,61.9,43.4,50.77,0,0,,0,0,,4.8,54,1017.4,0,9.9,0,,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-17T01:00:00,61,61,42.7,51.09,0,0,,0,0,,5.7,63,1017.2,0,9.9,0,,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-17T02:00:00,59.9,59.9,42.8,53.03,0,0,,0,0,,5.7,72,1016.8,0,9.9,0,,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-17T03:00:00,58.7,58.7,44,58.02,0,0,,0,0,,6.8,82,1016,0,9.9,0,,0,,Clear,clear-night,"72219404896,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-17T04:00:00,56.9,56.9,43.9,61.65,0,0,,0,0,,3.9,90,1015.9,0,9.9,0,,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-17T05:00:00,56.7,56.7,44,62.36,0,0,,0,0,,3.9,81,1016.6,0,9.9,11.9,0,0,,Clear,clear-night,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI"
"Champaign, IL",2021-06-17T06:00:00,56.4,56.4,46.5,69.54,0,0,,0,0,,3.9,81,1017.2,0,5.8,17,0.1,0,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-17T07:00:00,63,63,47.7,57.42,0,0,,0,0,,3.1,113,1017.5,0,4.8,74,0.3,1,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-17T08:00:00,70.1,70.1,49.6,48.16,0,0,,0,0,,5.6,142,1017.6,0,9.9,204,0.7,2,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-17T09:00:00,75,75,47.9,38.28,0,0,,0,0,,7.7,164,1017.6,0,9.9,400,1.4,4,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-17T10:00:00,79.8,79.8,48.5,33.45,0,0,,0,0,,8.1,152,1017,0,8.8,547,2,5,,Clear,clear-day,"KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-17T11:00:00,81.9,80.5,48.6,31.36,0,0,,0,0,,10.9,170,1016.2,0,8.9,646,2.3,6,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-17T12:00:00,83.6,81.7,49,30.13,0,0,,0,0,,10.9,186,1015.5,0,6.9,637,2.3,6,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-17T13:00:00,85.6,83.1,48.2,27.42,0,0,,0,0,,7,165,1015.4,0,6.8,716,2.6,7,,Clear,clear-day,"72219404896,KDNV,KTIP,72531594870,KCMI,F0668"
"Champaign, IL",2021-06-17T14:00:00,86.8,84.4,50.9,29.22,0,0,,0,0,17,7.2,195,1014.9,0,7.4,760,2.7,8,,Clear,clear-day,"72219404896,KDNV,KTIP,72207694891,72531594870,KCMI,F0668"
